cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
caxias-do-sul,12,5,LGBMRegressor,6,0.5507841432876254,0
campo-largo,12,5,LGBMRegressor,6,0.2612908509050624,0
colombo,12,5,LGBMRegressor,6,0.5615614521623065,0
erechim,12,5,LGBMRegressor,6,0.24926275650698793,0
tubarao,12,5,LGBMRegressor,6,0.20268026594248034,0
sao-leopoldo,12,5,LGBMRegressor,6,0.24332769929726294,0
palhoca,12,5,LGBMRegressor,6,0.42766165142051815,0
sao-jose,12,5,LGBMRegressor,6,0.7233587697131028,0
sapucaia-do-sul,12,5,LGBMRegressor,6,0.5534317708925339,0
novo-hamburgo,12,5,LGBMRegressor,6,0.5111339446164661,0
araucaria,12,5,LGBMRegressor,6,0.30897658055404204,0
criciuma,12,5,LGBMRegressor,6,0.22392817983430954,0
almirante-tamandare,12,5,LGBMRegressor,6,0.47434138682347704,0
rio-grande,12,5,LGBMRegressor,6,0.22392817983430963,0
lages,12,5,LGBMRegressor,6,0.17892666285694328,0
codo,12,5,LGBMRegressor,6,0.298873786648543,0
jaragua-do-sul,12,5,LGBMRegressor,6,0.7657713787141013,0
passo-fundo,12,5,LGBMRegressor,6,0.386729728035379,0
fazenda-rio-grande,12,5,LGBMRegressor,6,0.24332769929726294,0
bage,12,5,LGBMRegressor,6,0.11783747976911943,0
pelotas,12,5,LGBMRegressor,6,0.11783747976911943,0
guarapuava,12,5,LGBMRegressor,6,0.20268026594248031,0
piraquara,12,5,LGBMRegressor,6,0.3413490279901435,0
cachoeirinha,12,5,LGBMRegressor,6,0.3136719303141918,0
pinhais,12,5,LGBMRegressor,6,0.5454503345170465,0
blumenau,12,5,LGBMRegressor,6,1.0279038534408165,0
bento-goncalves,12,5,LGBMRegressor,6,0.15149327100478732,0
uruguaiana,12,5,LGBMRegressor,6,0.06943437273386512,0
