cidades,n_cluster,cluster_idx,model_name,window_size,rmse,time
patos,7,5,LGBMRegressor,6,3.3126889565894317,0
maracanau,7,5,LGBMRegressor,6,2.804153695991981,0
itapipoca,7,5,LGBMRegressor,6,3.4115230185117276,0
tailandia,7,5,LGBMRegressor,6,3.4083012592735655,0
castanhal,7,5,LGBMRegressor,6,3.2900913819338897,0
porto-seguro,7,5,LGBMRegressor,6,3.1779721347420455,0
sao-felix-do-xingu,7,5,LGBMRegressor,6,3.4796936575782706,0
macapa,7,5,LGBMRegressor,6,2.738253972969223,0
acailandia,7,5,LGBMRegressor,6,3.5255334742468176,0
marituba,7,5,LGBMRegressor,6,3.470447306555634,0
duque-de-caxias,7,5,LGBMRegressor,6,9.979599805842739,0
colatina,7,5,LGBMRegressor,6,11.112370783412468,0
barcarena,7,5,LGBMRegressor,6,3.5011723214562456,0
santana,7,5,LGBMRegressor,6,3.2967628008722194,0
santarem,7,5,LGBMRegressor,6,3.060003099622707,0
cameta,7,5,LGBMRegressor,6,3.3480089413919716,0
itaituba,7,5,LGBMRegressor,6,3.1632385208485814,0
itacoatiara,7,5,LGBMRegressor,6,3.402118782583564,0
queimados,7,5,LGBMRegressor,6,3.3285389108442636,0
abaetetuba,7,5,LGBMRegressor,6,3.3417149202890863,0
marica,7,5,LGBMRegressor,6,2.691369661890317,0
nilopolis,7,5,LGBMRegressor,6,3.3547021828577313,0
japeri,7,5,LGBMRegressor,6,3.312133952899096,0
mesquita,7,5,LGBMRegressor,6,3.4613359578120138,0
belford-roxo,7,5,LGBMRegressor,6,2.9845664219576395,0
barreiras,7,5,LGBMRegressor,6,20.95092417456888,0
altamira,7,5,LGBMRegressor,6,4.974247775249771,0
maraba,7,5,LGBMRegressor,6,3.187205942227231,0
braganca,7,5,LGBMRegressor,6,3.3955190099273542,0
rio-branco,7,5,LGBMRegressor,6,24.541573934194776,0
manaus,7,5,LGBMRegressor,6,8.083611063642902,0
imperatriz,7,5,LGBMRegressor,6,3.186598708143921,0
belem,7,5,LGBMRegressor,6,3.818502090581671,0
ananindeua,7,5,LGBMRegressor,6,3.42397707825882,0
sao-joao-de-meriti,7,5,LGBMRegressor,6,4.988081674280528,0
nova-iguacu,7,5,LGBMRegressor,6,3.2145197421752885,0
mage,7,5,LGBMRegressor,6,3.141199245848623,0
tucurui,7,5,LGBMRegressor,6,3.401983687573653,0
paragominas,7,5,LGBMRegressor,6,3.6777725460357487,0
